Listing date (UTC),Issuer Common Name:,DstIP,Subject Common Name:,extra,url,Listing reason,Status:,Malware binary (MD5 hash),Timestamp (UTC),SHA1 fingerprint,Issuer:,DstPort,Subject:,Common Name,SSL Version:,id,Fingerprint (SHA1):
2015-12-02 14:50:29,oobedolgopons.ye,115.249.247.26,oobedolgopons.ye,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/fe896fca5f12a0f65a12e2ae39588a505cf6d035,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-02 14:50:29)",f5cff3570f89ce76bfa6d19b5d3724de,2015-12-02 14:02:25,fe896fca5f12a0f65a12e2ae39588a505cf6d035,"C=LU, O=Tilotindb Acctorsh NL, CN=oobedolgopons.ye",4538,"C=LU, O=Tilotindb Acctorsh NL, CN=oobedolgopons.ye",oobedolgopons.ye,TLS 1.2,78,fe896fca5f12a0f65a12e2ae39588a505cf6d035
2015-12-02 07:00:21,"C=XX, L=Default City, O=Default Company Ltd",185.117.73.211,"C=XX, L=Default City, O=Default Company Ltd",# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/d7e3f2f1a45f0178fa93291bc8e09c5814535f11,FindPOS C&C,"Blacklisted (Reason: FindPOS C&C, Listing date: 2015-12-02 07:00:21)",d3e95800c0ec7771d30c0c46994d5898,2015-12-02 05:17:59,d7e3f2f1a45f0178fa93291bc8e09c5814535f11,"C=XX, L=Default City, O=Default Company Ltd",443,"C=XX, L=Default City, O=Default Company Ltd","C=XX, L=Default City, O=Default Company Ltd",TLS 1.2,79,d7e3f2f1a45f0178fa93291bc8e09c5814535f11
2015-12-01 21:14:47,titathiela.fm,45.127.92.179,titathiela.fm,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/e72adb6e9bc7efcc298888dcf570ef96372e510b,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-01 21:14:47)",90991bf0ab012d933570a38cebb30a42,2015-12-08 16:34:43,e72adb6e9bc7efcc298888dcf570ef96372e510b,"C=LU, O=Mbedpe Ttblel Inc., CN=titathiela.fm",4538,"C=LU, O=Mbedpe Ttblel Inc., CN=titathiela.fm",titathiela.fm,SSLv3,80,e72adb6e9bc7efcc298888dcf570ef96372e510b
2015-12-01 21:14:47,titathiela.fm,45.127.92.179,titathiela.fm,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/e72adb6e9bc7efcc298888dcf570ef96372e510b,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-01 21:14:47)",f7bc43dfadbab5bbef34df0dc2e2582f,2015-12-01 19:41:20,e72adb6e9bc7efcc298888dcf570ef96372e510b,"C=LU, O=Mbedpe Ttblel Inc., CN=titathiela.fm",4538,"C=LU, O=Mbedpe Ttblel Inc., CN=titathiela.fm",titathiela.fm,SSLv3,80,e72adb6e9bc7efcc298888dcf570ef96372e510b
2015-12-01 16:18:46,tashadtoma.dz,157.252.245.29,tashadtoma.dz,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/9c03355ec0ec54850ba326d08542bff5c24e207b,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-01 16:18:46)",6171b6272b724e8c19079b5b76bcc100,2015-12-01 16:17:39,9c03355ec0ec54850ba326d08542bff5c24e207b,"C=LU, O=Itatblqu Thereng Pty., CN=tashadtoma.dz",2448,"C=LU, O=Itatblqu Thereng Pty., CN=tashadtoma.dz",tashadtoma.dz,SSLv3,81,9c03355ec0ec54850ba326d08542bff5c24e207b
2015-12-01 15:52:28,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",185.86.149.194,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/7a668d51bf57bd86b0da616ef41be1a1d44742f3,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-01 15:52:28)",c25d9a2e46d8bd9b500581a260c8985e,2015-12-01 15:28:17,7a668d51bf57bd86b0da616ef41be1a1d44742f3,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",80,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd","C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",SSLv3,82,7a668d51bf57bd86b0da616ef41be1a1d44742f3
2015-11-30 19:52:35,www.gooodlaosadf.com/O=OOO1/C=US,81.2.243.94,www.gooodlaosadf.com/O=OOO1/C=US,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/3ee053d38a7f3d80a47aee374b2d491e06b62609,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-11-30 19:52:35)",432dfeb2196d95e5a5a4ff0ba36ea6e6,2015-11-30 19:37:29,3ee053d38a7f3d80a47aee374b2d491e06b62609,CN=www.gooodlaosadf.com/O=OOO1/C=US,80,CN=www.gooodlaosadf.com/O=OOO1/C=US,www.gooodlaosadf.com/O=OOO1/C=US,SSLv3,83,3ee053d38a7f3d80a47aee374b2d491e06b62609
2015-11-30 17:47:11,www.1nlpiudi.com/O=1nlpiudi./C=US,46.101.222.127,www.1nlpiudi.com/O=1nlpiudi./C=US,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/b077c0bbcfd6397ef7341f91276faeda592b7ff3,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-11-30 17:47:11)",633a60d0af61ba09e1a19f3571e57f56,2015-11-30 17:46:02,b077c0bbcfd6397ef7341f91276faeda592b7ff3,CN=www.1nlpiudi.com/O=1nlpiudi./C=US,80,CN=www.1nlpiudi.com/O=1nlpiudi./C=US,www.1nlpiudi.com/O=1nlpiudi./C=US,SSLv3,84,b077c0bbcfd6397ef7341f91276faeda592b7ff3
2015-11-30 16:39:45,casweithec.ky,94.73.155.12,casweithec.ky,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/c9c963ce2af615137c5b07e122968e9595b77d58,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:45)",1fac282d89e9af6fd548db2c71124c38,2015-11-30 15:26:36,c9c963ce2af615137c5b07e122968e9595b77d58,"C=LU, O=Ongwhe Llaseh Corp., CN=casweithec.ky",2448,"C=LU, O=Ongwhe Llaseh Corp., CN=casweithec.ky",casweithec.ky,SSLv3,85,c9c963ce2af615137c5b07e122968e9595b77d58
2015-11-30 16:39:44,ibyprived.tl,94.73.155.12,ibyprived.tl,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/2409e48693a4ca3af70dd944d8773327e6a8516c,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:44)",f41c59b82e16c18b57bdd47844e53414,2015-11-30 16:31:00,2409e48693a4ca3af70dd944d8773327e6a8516c,"C=LU, O=Wefris Mswade Inc., CN=ibyprived.tl",2448,"C=LU, O=Wefris Mswade Inc., CN=ibyprived.tl",ibyprived.tl,TLSv1,86,2409e48693a4ca3af70dd944d8773327e6a8516c
2015-11-30 16:39:43,dindatengedere.ss,89.108.71.148,dindatengedere.ss,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/42b2afaceb4d270a194b83978020fd4711e928e2,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:43)",f41c59b82e16c18b57bdd47844e53414,2015-11-30 16:31:00,42b2afaceb4d270a194b83978020fd4711e928e2,"C=LU, O=Uresheu Dinaresi Inc., CN=dindatengedere.ss",8843,"C=LU, O=Uresheu Dinaresi Inc., CN=dindatengedere.ss",dindatengedere.ss,TLSv1,87,42b2afaceb4d270a194b83978020fd4711e928e2
2015-11-30 16:39:42,brendtsewai.gt,42.117.2.85,brendtsewai.gt,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:42)",68f89bf47f74e7804815aa800d4a385a,2015-12-08 05:52:07,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",443,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",brendtsewai.gt,TLSv1,88,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5
2015-11-30 16:39:42,brendtsewai.gt,42.117.2.85,brendtsewai.gt,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:42)",9b203d747a992990c75d610ae53adc6b,2015-12-07 15:16:55,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",443,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",brendtsewai.gt,TLSv1,88,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5
2015-11-30 16:39:42,brendtsewai.gt,42.117.2.85,brendtsewai.gt,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:42)",44cbd39c6581342252ce1cdd238b2975,2015-12-07 11:14:55,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",443,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",brendtsewai.gt,TLSv1,88,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5
2015-11-30 16:39:42,brendtsewai.gt,200.49.169.94,brendtsewai.gt,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:42)",048b5140b6fe2a84d69859667919d860,2015-12-04 14:50:42,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",444,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",brendtsewai.gt,TLSv1,88,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5
2015-11-30 16:39:42,brendtsewai.gt,42.117.2.85,brendtsewai.gt,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 16:39:42)",f41c59b82e16c18b57bdd47844e53414,2015-11-30 16:31:00,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",443,"C=LU, O=Otindu Ncofo NL, CN=brendtsewai.gt",brendtsewai.gt,TLSv1,88,b22eb2d8681247bcfc5153bf3a7bdaf511e55af5
2015-11-30 14:27:51,CN=server.domain.com,,CN=server.domain.com,This SSL certificate was spotted passively or by using scanning techniques. Therefore SSLBL is not able to provide any referencing malware binaries.,https://sslbl.abuse.ch/intel/0038722d4aa0ef28a0da691be9fdae68549de5c7,Gozi MITM,"Blacklisted (Reason: Gozi MITM, Listing date: 2015-11-30 14:27:51)",,,0038722d4aa0ef28a0da691be9fdae68549de5c7,CN=server.domain.com,,CN=server.domain.com,CN=server.domain.com,,89,0038722d4aa0ef28a0da691be9fdae68549de5c7
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",fc9474608e4bf2d68e156507e70f8537,2015-12-03 22:22:07,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",d8bb901746d91b65ade376b9c340e8cf,2015-12-03 20:20:09,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",28db91c1b577b5db79196480a17a6bb3,2015-12-03 10:14:55,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",cfffb94c9c65ca9a53456c450ba3283b,2015-12-03 02:25:51,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",2045e00346a42e0f7987b11a2b50d4da,2015-12-02 23:37:31,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",588f8765ba6d4739ba17831b2f801926,2015-12-01 16:51:14,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",2d7c9e97b103800f0d35094c1116f1e0,2015-12-01 15:10:41,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",0983ffa855d8ab95854d7ecb616f02e1,2015-12-01 15:03:57,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",cdc9cedefc1c9fced547571001fd286c,2015-12-01 10:31:34,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",5b7b9d98b760ce269c6447442adcb7f6,2015-12-01 02:06:50,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",1f1ce7b772f876f0d7298ec90f895983,2015-11-30 23:49:41,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:54,wapeliebesat.md,46.22.134.78,wapeliebesat.md,# of referencing malware binaries: 12,https://sslbl.abuse.ch/intel/a74dab7a38fff112767280632912ba0370904801,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:54)",46e0114e77c26ceacd866c5dda8c8c67,2015-11-30 07:57:23,a74dab7a38fff112767280632912ba0370904801,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",4493,"C=LU, O=Fangt Fflllsat NL, CN=wapeliebesat.md",wapeliebesat.md,TLSv1,90,a74dab7a38fff112767280632912ba0370904801
2015-11-30 08:08:53,insserrdoyd.ae,89.46.65.44,insserrdoyd.ae,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/58c4c5d0873094ae1553fa3d7b5a033d75bbdeb9,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-30 08:08:53)",46e0114e77c26ceacd866c5dda8c8c67,2015-11-30 07:57:23,58c4c5d0873094ae1553fa3d7b5a033d75bbdeb9,"C=LU, O=Copsasth Eryphi Inc., CN=insserrdoyd.ae",443,"C=LU, O=Copsasth Eryphi Inc., CN=insserrdoyd.ae",insserrdoyd.ae,TLSv1,91,58c4c5d0873094ae1553fa3d7b5a033d75bbdeb9
2015-11-29 14:11:46,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,198.23.164.196,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/3fc46743e6f6c3489e0bfececc98cfc634cdcb95,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-11-29 14:11:46)",4293a22ec861130c666d6fe3ac564749,2015-11-29 17:30:58,3fc46743e6f6c3489e0bfececc98cfc634cdcb95,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,80,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,TLSv1,92,3fc46743e6f6c3489e0bfececc98cfc634cdcb95
2015-11-29 14:11:46,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,198.23.164.196,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/3fc46743e6f6c3489e0bfececc98cfc634cdcb95,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-11-29 14:11:46)",0885fe17ecf453cf66b8216b1ddc0c9b,2015-11-29 12:27:51,3fc46743e6f6c3489e0bfececc98cfc634cdcb95,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,80,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,TLSv1,92,3fc46743e6f6c3489e0bfececc98cfc634cdcb95
2015-11-29 14:11:46,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,198.23.164.196,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/3fc46743e6f6c3489e0bfececc98cfc634cdcb95,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-11-29 14:11:46)",8deade68256c59cdaaeda6a591abd6c3,2015-11-28 22:47:18,3fc46743e6f6c3489e0bfececc98cfc634cdcb95,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,80,CN=www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,www.ifnj984nf934nf.com/O=dn3289dn2983nd23./C=US,TLSv1,92,3fc46743e6f6c3489e0bfececc98cfc634cdcb95
2015-11-29 06:59:02,ndrvanjecompon.mx,188.165.152.190,ndrvanjecompon.mx,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/7dda9ab438a3b2d47b4ab07ed506073fb8812373,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-29 06:59:02)",d1f82b1e7fdb1ae93ab0d0e181696ab3,2015-11-28 21:22:22,7dda9ab438a3b2d47b4ab07ed506073fb8812373,"C=LU, O=Tweryw Chepprd Inc., CN=ndrvanjecompon.mx",4438,"C=LU, O=Tweryw Chepprd Inc., CN=ndrvanjecompon.mx",ndrvanjecompon.mx,SSLv3,93,7dda9ab438a3b2d47b4ab07ed506073fb8812373
2015-11-29 06:57:51,"C=XX, L=Default City, O=Default Company Ltd",46.30.43.4,"C=XX, L=Default City, O=Default Company Ltd",# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/617f1e68b4fefe1d9da843f90b4df7dad744d677,FindPOS C&C,"Blacklisted (Reason: FindPOS C&C, Listing date: 2015-11-29 06:57:51)",504a45efe9889d874065e7b986c5b3a0,2015-11-28 19:01:35,617f1e68b4fefe1d9da843f90b4df7dad744d677,"C=XX, L=Default City, O=Default Company Ltd",443,"C=XX, L=Default City, O=Default Company Ltd","C=XX, L=Default City, O=Default Company Ltd",SSLv3,94,617f1e68b4fefe1d9da843f90b4df7dad744d677
2015-11-28 16:41:50,ppeanwhe.it,103.252.100.44,ppeanwhe.it,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/3ec635e00f20b5e288fff483419de725dd42f497,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-28 16:41:50)",8fda4fb28c0ba5b56c8ef38a2e0270f5,2015-11-28 09:15:36,3ec635e00f20b5e288fff483419de725dd42f497,"C=LU, O=Itomangha Tstthat Pty., CN=ppeanwhe.it",4493,"C=LU, O=Itomangha Tstthat Pty., CN=ppeanwhe.it",ppeanwhe.it,SSLv3,95,3ec635e00f20b5e288fff483419de725dd42f497
2015-11-28 09:23:01,COMODO RSA Domain Validation Secure Server CA,,coughweb.biz,This SSL certificate was spotted passively or by using scanning techniques. Therefore SSLBL is not able to provide any referencing malware binaries.,https://sslbl.abuse.ch/intel/ddb7688f2b8dab9f4853ab4d16928bd2bad58bbf,Gozi MITM,"Blacklisted (Reason: Gozi MITM, Listing date: 2015-11-28 09:23:01)",,,ddb7688f2b8dab9f4853ab4d16928bd2bad58bbf,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",,"OU=Domain Control Validated, OU=Free SSL, CN=coughweb.biz",coughweb.biz,,96,ddb7688f2b8dab9f4853ab4d16928bd2bad58bbf
2015-11-28 09:16:12,COMODO RSA Domain Validation Secure Server CA,,baknsystem.com,This SSL certificate was spotted passively or by using scanning techniques. Therefore SSLBL is not able to provide any referencing malware binaries.,https://sslbl.abuse.ch/intel/229c0a31f70da2993e32cb29f95bca93f772362a,Gozi MITM,"Blacklisted (Reason: Gozi MITM, Listing date: 2015-11-28 09:16:12)",,,229c0a31f70da2993e32cb29f95bca93f772362a,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",,"OU=Domain Control Validated, OU=Free SSL, CN=baknsystem.com",baknsystem.com,,97,229c0a31f70da2993e32cb29f95bca93f772362a
2015-11-27 14:24:07,tedengato.se,78.47.203.94,tedengato.se,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/32ead4e018f6c1fe24972022c1d4ac5527503eb4,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-27 14:24:07)",ef4d060cdfb30b3db5f6967f7da1b22c,2015-11-27 11:56:54,32ead4e018f6c1fe24972022c1d4ac5527503eb4,"C=LU, O=Adosin Antrer NL, CN=tedengato.se",4493,"C=LU, O=Adosin Antrer NL, CN=tedengato.se",tedengato.se,TLSv1,98,32ead4e018f6c1fe24972022c1d4ac5527503eb4
2015-11-27 14:23:56,iominelian.bt,159.253.3.233,iominelian.bt,# of referencing malware binaries: 11,https://sslbl.abuse.ch/intel/e82c2cbeec954a6d47bcaae8fd23b9a80995e450,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-27 14:23:56)",d8bb901746d91b65ade376b9c340e8cf,2015-12-03 20:20:09,e82c2cbeec954a6d47bcaae8fd23b9a80995e450,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",448,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",iominelian.bt,TLSv1,99,e82c2cbeec954a6d47bcaae8fd23b9a80995e450
2015-11-27 14:23:56,iominelian.bt,159.253.3.233,iominelian.bt,# of referencing malware binaries: 11,https://sslbl.abuse.ch/intel/e82c2cbeec954a6d47bcaae8fd23b9a80995e450,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-27 14:23:56)",28db91c1b577b5db79196480a17a6bb3,2015-12-03 10:14:55,e82c2cbeec954a6d47bcaae8fd23b9a80995e450,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",448,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",iominelian.bt,TLSv1,99,e82c2cbeec954a6d47bcaae8fd23b9a80995e450
2015-11-27 14:23:56,iominelian.bt,188.167.160.26,iominelian.bt,# of referencing malware binaries: 11,https://sslbl.abuse.ch/intel/e82c2cbeec954a6d47bcaae8fd23b9a80995e450,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-11-27 14:23:56)",cfffb94c9c65ca9a53456c450ba3283b,2015-12-03 02:25:51,e82c2cbeec954a6d47bcaae8fd23b9a80995e450,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",444,"C=LU, O=Stern Asent Inc., CN=iominelian.bt",iominelian.bt,TLSv1,99,e82c2cbeec954a6d47bcaae8fd23b9a80995e450
